date,rating,review_text,product
"Jul 17, 2022",5,,"Personalized Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom"
"Jul 17, 2022",5,,"Cremate Jewelry Locket Urn Necklace for Human Ashes Pet Dog Ashes Cremation Necklace Ashes Keepsake Pendant, Loss of Dog Memorial Necklace"
"Jul 17, 2022",5,,Personalized Lotus Locket Necklace Cremation Jewelry • Personalized Urn Necklace • Pet Urn Ashes Necklace • Free Funnel Kit
"Jul 17, 2022",5,,Personalized Pet Ashes Necklace • Custom Dog Pet Urn Necklace • Pet Memorial Jewelry • Cremation Jewelry • With Free Funnel Kit & Bag
"Jul 17, 2022",4,,"Personalized Vintage Pearl Silver Gold Cremation Jewelry for Ashes, Ashes keepsake for Women, Urn Necklace for Ashes, Cremation Necklace"
"Jul 17, 2022",5,I love this necklace it’s very personable and I wear it every day and seems very durable,"Personalized Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad"
"Jul 17, 2022",4,,"Personalized Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad MomA23-24"
"Jul 10, 2022",5,"There was a mix up in my order, but Ida was quick to respond and help get it fixed! Great customer service is the best 😊",Engraving Fee & Charm Plaque Tag Add On - Replacement Charm
"Jul 10, 2022",5,"This is my second time in a few months (sadly) buying a memorial pendant from IdaMemory. Once again I am impressed with the quality of the pendant and the workmanship. Although this design holds only the tiniest bit of ash, it is such a lovely piece, I wear it (alternately with the butterfly locket) with fond memories.",Personalized Vintage Moon CremationJewelry • Urn Necklace • Custom Pet Urn Memorial Jewelry • Ashes Necklace • With Free Funnel Kit
"Jul 10, 2022",5,Beautiful design,Personalized Butterfly Locket Urn Necklace For Human Ashes •Custom Pet Urn Memorial Jewelry • Cremation Jewelry •Free Funnel Kit
"Jul 10, 2022",5,,"Personalized Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom"
"Jul 10, 2022",4,"good quality, mom loved it.","Mama Necklace Personalized With Kids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"Jul 9, 2022",4,Nicely made. Quality looks great. Would buy again.,Personalized Butterfly Locket Urn Necklace For Human Ashes •Custom Pet Urn Memorial Jewelry • Cremation Jewelry •Free Funnel Kit
"Jul 9, 2022",5,He loved it. Thank you so much!,"Step Dad Fathers Day Gift Keychain for Step Dad, Personalize Bonus Dad Gift with Kids Names form Wife, Unique Fathers Day Gifts from Kids"
"Jul 9, 2022",5,Perfect…exactly what we wanted!,Personalized Butterfly Locket Urn Necklace For Human Ashes •Custom Pet Urn Memorial Jewelry • Cremation Jewelry •Free Funnel Kit
"Jul 9, 2022",5,Love it so much!!! Thanks Arlene,Personalized Urn Necklace For Human Ashes Custom Pet Cremation Necklace Memorial Jewelry Cremation Jewelry for Pet Ashes - Free Funnel Kit
"Jul 9, 2022",5,Super fast shipping. Really cute keychain. Very happy with it.,"Step Dad Fathers Day Gift Keychain for Step Dad, Personalize Bonus Dad Gift with Kids Names form Wife, Unique Fathers Day Gifts from Kids"
"Jul 9, 2022",4,The necklace and quality was very nice.  It was very difficult to actually add ashes into it.,"Personalized Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom"
"Jul 9, 2022",5,This necklace is so beautiful and well made. I cried when I got it. I love the way you open it. I had got this because my beautiful two year old bearded dragon passed away and her name was Medusa. And her name on the little urn was perfectly done. I would highly recommend this.,Personalized Lotus Locket Necklace Cremation Jewelry • Personalized Urn Necklace • Pet Urn Ashes Necklace • Free Funnel Kit
"Jul 9, 2022",4,,Personalized Eternity Cremation Jewelry for Ashes • Urn Necklace for Ashes • Ashes Necklace • Cremation Necklace • With Free Funnel Kit
"Jul 9, 2022",5,"This bracelet was a gift for my mother in law. (She loved it!) When it arrived, I opened it and was very pleased. It’s great quality, and looked just like the pictures online. I’m glad I purchased it!",Personalized Birthstone Bracelet - Custom Name Bracelet - Mama Bracelet - Gifts For Her -  Grandma Gift -Sympathy Gift -Bracelet with Charms
"Jul 2, 2022",5,"I could not be happier with the pendant, chain, and additional charm I received. Everything you need comes packed in a velvet pouch. My pendant was shipped quickly and packaged well for the travel to my home.  You won't be disappointed if you purchase from this seller.","Personalized Hummingbird Cremation Jewelry for Ashes,Ashes keepsake for Men Women,Urn Necklace for Ashes,Cremation Necklace Brother"
"Jul 2, 2022",5,"I have purchased multiple necklaces from this company & not only do they provide quality service, they are also easy to communicate with. They have gone above & beyond my expectations which is why I’ve recommended them to friends & family. Small businesses like this will always have my support. 💕 Their customer service & attention to detail is top notch!",Kids Handwriting Necklace | Personalized Fingerprint Jewelry | Actual Signature Necklace | Engraved Actual Handwriting Necklace
"Jul 2, 2022",5,It met my expiation My granddaughters loved them,Personalized Butterfly Locket Urn Necklace For Human Ashes •Custom Pet Urn Memorial Jewelry • Cremation Jewelry •Free Funnel Kit
"Jul 1, 2022",5,It is very nice. Can’t wait to get my urn to hang it on,"Personalized Cowboy Hat Necklace Cremation Jewelry for Ashes, Ashes keepsake for Men, Urn Necklace for Ashes, Cremation Necklace Dad"
"Jul 1, 2022",5,A wonderful company to deal with!  My questions were answered in a timely manner and the quality was awesome. The handwriting is unmistakably my mother-in-law’s. Would definitely recommend!!,Kids Handwriting Necklace | Personalized Fingerprint Jewelry | Actual Signature Necklace | Engraved Actual Handwriting Necklace
"Jul 1, 2022",5,The necklace is just perfect. I was able to place my fathers ashes in something stylish and beautiful.  I will treasure this. Thank you.,"Personalized Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad"
"Jul 1, 2022",5,,"Gigi Necklace Personalized With Grandkids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"Jul 1, 2022",5,,Padlock Urn Necklace For Human Ashes Personalized Pet Cremation Jewelry for Human or Pet Custom Cremation Necklace for Ashes for Women Men
"Jul 1, 2022",5,Bought a necklace for Mother’s Day for my sister that said “bruh” she LOVED it. She just switched out the chain to make it more of a choker necklace.,"Mama Necklace Personalized With Kids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"Jul 1, 2022",5,Bought a necklace for my mother in law that said “Mama” she LOVED it.,"Mama Necklace Personalized With Kids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"Jul 1, 2022",5,Just as described and easy to use.,"Personalized Cremation Jewelry for Human Ashes, Ashes Bracelet, Urn Bracelet for Ashes, Cremation Bracelet Dad Mom"
"Jul 1, 2022",5,Beautiful necklace,Personalized Heart Cremation Jewelry for Ashes • Custom Pet Urn Necklace for Ashes • Cremation Necklace • With Free Funnel Kit
"Jun 30, 2022",5,Love it. Was what I expected,"Personalized Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad 49"
"Jun 30, 2022",5,,Personalized Teddy Bear Urn Necklace For Human Ashes • Custom Pet Urn • Pet Memorial Jewelry • Cremation Jewelry • With Free Funnel Kit
"Jun 22, 2022",4,,"Personalized Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad"
"Jun 22, 2022",5,The pendent came out perfect! Thank you so much for all your help.,Handwriting Necklace | Fingerprint Jewelry | Actual Signature Necklace | Engraved Actual Handwriting | Necklace Valentine's Day Gifts
"Jun 22, 2022",5,,Additional Snake or Cable Chain Length Options
"Jun 22, 2022",5,My daughter loves it now she can have her step dad with her always,"Personalized Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad"
"Jun 22, 2022",5,,Personalized Birth Flower Necklace - Birthstone Necklace - Birth Flower Jewelry - Flower Necklace - Birthstone Jewelry -Birthday Gifts
"Jun 22, 2022",5,,Birthstone Charm Add On
"Jun 21, 2022",5,"Bought to hold some of my mother's ashes. Pendant is larger than I expected, but I love it.  Arrived quickly.",Personalized Lotus Locket Necklace Cremation Jewelry • Personalized Urn Necklace • Pet Urn Ashes Necklace • Free Funnel Kit
"Jun 21, 2022",5,A beautiful way to remember that is affordable and discreet,"Personalized Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom"
"Jun 21, 2022",5,I love it. Love the script too!,Personalized Guitar Urn Necklace • Cremation Jewelry for Ashes • Custom Musician Memorial Necklace • With Free Funnel Kit
"Jun 21, 2022",5,,Cremation Ring Jewelry for Human Ashes or Pet Ashes Urn Ring Ashes Ring for Women and Men Mourning Ring Ashes Keepsake Ring
"Jun 21, 2022",5,"perfect fathers day card, my husband loved it.","Daddy Keychain with Kids Name Fathers Day Gifts for Dad Custom Keychain Personalized Gift from Son Daughter or Grandkids,"
"Jun 21, 2022",5,,Personalized Butterfly Locket Urn Necklace For Human Ashes •Custom Pet Urn Memorial Jewelry • Cremation Jewelry •Free Funnel Kit
"Jun 21, 2022",5,I am just thrilled with the black cowboy hat. A perfect way to honor and keep my dad close. Fast shipping! Great transaction! Thank you so much.,"Personalized Cowboy Hat Necklace Cremation Jewelry for Ashes, Ashes keepsake for Men, Urn Necklace for Ashes, Cremation Necklace Dad"
"Jun 21, 2022",5,,"Custom Words Necklace, Engraved Coin Necklace in Gold,Rose Gold Silver Color, Disc Necklace, Monogram Necklace, Best Friend Necklace"
"Jun 15, 2022",5,Fast shipping. I will be wearing this everyday.,Personalized Vintage Teardrop Cremation Jewelry • Custom Pet Urn Necklace Memorial Jewelry • Ashes Necklace • With Free Funnel Kit
"Jun 15, 2022",5,Beautifully done. Now I have her with me.,"Actual Handwriting Gift Heart Necklace, Memorial Signature Necklace,Personalized Heart Necklace,Engraved,Custom Heart Necklace PJ14-15-16"
"Jun 15, 2022",5,,"Daddy Keychain with Kids Name Fathers Day Gifts for Dad Custom Keychain Personalized Gift from Son Daughter or Grandkids,"
"Jun 15, 2022",5,Super fast shipping and the keychain is stunning! 10/10 would recommend!,"Step Dad Fathers Day Gift Keychain for Step Dad, Personalize Bonus Dad Gift with Kids Names form Wife, Unique Fathers Day Gifts from Kids"
"Jun 15, 2022",5,Really cute!  Super fast shipping. Great customer service!,Personalized Birth Flower Necklace - Birthstone Necklace - Birth Flower Jewelry - Flower Necklace - Birthstone Jewelry -Birthday Gifts
"Jun 14, 2022",5,,Cremation Necklace Urn Necklace for Human Ashes | Pet Ashes Necklace Heart Shaped |  Pet Memorial Jewelry | Cremation Necklace with Ashes
"Jun 14, 2022",5,"shipped so quickly, seller responded right away to personalization requests and the quality came out great- thank you!","Daddy Keychain with Kids Name Fathers Day Gifts for Dad Custom Keychain Personalized Gift from Son Daughter or Grandkids,"
"Jun 14, 2022",5,,"Personalized Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad"
"Jun 14, 2022",5,,"Daddy Keychain with Kids Name Fathers Day Gifts for Dad Custom Keychain Personalized Gift from Son Daughter or Grandkids,"
"Jun 14, 2022",5,Exactly as pictured and absolutely stunning.,"Personalized Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom"
"Jun 14, 2022",5,,Personalized Cross Urn Cremation Jewelry for Ashes • Ashes Necklace for Men •Urn Necklace for Ashes • With Free Funnel Kit and Bag
"Jun 14, 2022",5,i love this i collect bears perfect,Personalized Teddy Bear Urn Necklace For Human Ashes • Custom Pet Urn • Pet Memorial Jewelry • Cremation Jewelry • With Free Funnel Kit
"Jun 14, 2022",5,"Beautiful piece, love it! My husband passed away in October 2021 and I ordered 3 of these for my step daughters and put their fathers ashes in them, to give them for their first Father’s Day without him.","Personalized Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad"
"Jun 14, 2022",5,,"Daddy Keychain with Kids Name Fathers Day Gifts for Dad Custom Keychain Personalized Gift from Son Daughter or Grandkids,"
"Jun 8, 2022",5,Got these as a gift for my friends and I and we all love them I wear it all the time,Personalized Birth Flower Necklace - Birthstone Necklace - Birth Flower Jewelry - Flower Necklace - Birthstone Jewelry -Birthday Gifts
"Jun 8, 2022",4,I gave this to my mom for my recently passed step dad. She loved it.,"Personalized Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad"
"Jun 8, 2022",5,Love it!! Got here so fast too!,"Step Dad Fathers Day Gift Keychain for Step Dad, Personalize Bonus Dad Gift with Kids Names form Wife, Unique Fathers Day Gifts from Kids"
"Jun 8, 2022",5,,"Personalized Cremation Jewelry for Human Ashes, Ashes Bracelet, Urn Bracelet for Ashes, Cremation Bracelet Dad Mom"
"Jun 8, 2022",5,,Personalized Birth Flower Necklace - Birthstone Necklace - Birth Flower Jewelry - Flower Necklace - Birthstone Jewelry -Birthday Gifts
"Jun 8, 2022",5,,"Personalized Cowboy Hat Necklace Cremation Jewelry for Ashes, Ashes keepsake for Men, Urn Necklace for Ashes, Cremation Necklace Dad"
"Jun 8, 2022",5,wow that was quick thank you,Wing and Paw Print Charm Add On
"Jun 8, 2022",5,"Item as described, well packaged, fast shipping.",Personalized Birth Flower Necklace - Birthstone Necklace - Birth Flower Jewelry - Flower Necklace - Birthstone Jewelry -Birthday Gifts
"Jun 8, 2022",5,"Item as described, well packaged, fast shipping.",Combine Birth Flower Necklace - Birth Flower Jewelry - Birth Flower Gift - Flower Necklace - Mother's Day Gift - Gifts For Mom
"Jun 8, 2022",5,Beautiful tribute to a pet.,Personalized Butterfly Locket Urn Necklace For Human Ashes •Custom Pet Urn Memorial Jewelry • Cremation Jewelry •Free Funnel Kit •A57-58-136
"Jun 7, 2022",5,,"Daddy Keychain with Kids Name Fathers Day Gifts for Dad Custom Keychain Personalized Gift from Son Daughter or Grandkids,"
"Jun 7, 2022",4,"Just wish it was a bit more the birthstone color, suppose to be the light green for August but its very hard to see. Really just clear. Sad about that but love it other then that.","Personalized Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad"
"Jun 7, 2022",5,,Personalized Birth Flower Necklace - Birthstone Necklace - Birth Flower Jewelry - Flower Necklace - Birthstone Jewelry -Birthday Gifts
"Jun 7, 2022",5,,"Personalized Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad"
"Jun 1, 2022",5,,"Personalized Vintage Pearl Silver Gold Cremation Jewelry for Ashes, Ashes keepsake for Women, Urn Necklace for Ashes, Cremation Necklace"
"Jun 1, 2022",5,Beautiful and exactly what we ordered!,"Personalized Vintage Pearl Silver Gold Cremation Jewelry for Ashes, Ashes keepsake for Women, Urn Necklace for Ashes, Cremation Necklace"
"Jun 1, 2022",4,,Personalized Birth Flower Necklace - Birthstone Necklace - Birth Flower Jewelry - Flower Necklace - Birthstone Jewelry -Birthday Gifts
"May 31, 2022",5,,Personalized Pet Ashes Necklace • Custom Dog Pet Urn Necklace • Pet Memorial Jewelry • Cremation Jewelry • With Free Funnel Kit & Bag • A84
"May 31, 2022",5,,Personalized Pet Ashes Necklace • Custom Dog Pet Urn Necklace • Pet Memorial Jewelry • Cremation Jewelry • With Free Funnel Kit & Bag • A84
"May 31, 2022",5,,Personalized Pet Ashes Necklace • Custom Dog Pet Urn Necklace • Pet Memorial Jewelry • Cremation Jewelry • With Free Funnel Kit & Bag • A84
"May 31, 2022",5,I love it. Now I can keep my baby boy close to me,"Personalized Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad"
"May 31, 2022",5,"You saved the day for my son's senior ""ring"" ceremony.  Thank you so very much for the quick turn around and beautiful work!","Graduation Gift for Class of 2022 College or High School Graduate Necklace for Men or Women, Gift for Her or Him, Custom with Your Design"
"May 31, 2022",5,,"Personalized Cowboy Hat Necklace Cremation Jewelry for Ashes, Ashes keepsake for Men, Urn Necklace for Ashes, Cremation Necklace Dad"
"May 31, 2022",5,it was easy to put ashes in thank you my brother loves it,Cremation Ring Jewelry for Human Ashes or Pet Ashes Urn Ring Ashes Ring for Women and Men Mourning Ring Ashes Keepsake Ring
"May 31, 2022",5,"Item came as described and quickly! Seller is easy to work with, quick to reply, and very helpful!",Combine Birth Flower Necklace - Birth Flower Jewelry - Birth Flower Gift - Flower Necklace - Mother's Day Gift - Gifts For Mom
"May 31, 2022",5,"Item came as described and quickly! Seller is easy to work with, quick to reply, and very helpful!",Combine Birth Flower Necklace - Birth Flower Jewelry - Birth Flower Gift - Flower Necklace - Mother's Day Gift - Gifts For Mom
"May 31, 2022",5,"Item came as described and quickly! Seller is easy to work with, quick to reply, and very helpful!",Combine Birth Flower Necklace - Birth Flower Jewelry - Birth Flower Gift - Flower Necklace - Mother's Day Gift - Gifts For Mom
"May 31, 2022",5,,"Nana Necklace Personalized With Grandkids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"May 24, 2022",5,,Wing and Paw Print Charm Add On
"May 24, 2022",5,very cute little charm to add to jewelry,Wing and Paw Print Charm Add On
"May 24, 2022",5,very cute little charm to add to jewelry,Birthstone Charm Add On
"May 24, 2022",5,very cute little charm to add to jewelry,Birthstone Charm Add On
"May 24, 2022",5,very cute little charm to add to jewelry,Birthstone Charm Add On
"May 24, 2022",5,"a beautiful mother’s day gift. my mom hardly wears necklaces, but she’s worn this every day since i gave it to her. shipping was surprisingly fast",Personalized Birth Flower Necklace - Birthstone Necklace - Birth Flower Jewelry - Flower Necklace - Birthstone Jewelry -Birthday Gifts
"May 23, 2022",5,I bought this for my daughter for her beloved cat she had for 15+ years. She loved it.,Lotus Cremation Jewelry Ashes Necklace for Human or Pet Urn Necklace Personalized Loss of Dog Gift Jewelry for Dog Pets Ashes
"May 23, 2022",5,Beautiful piece of jewelry! Very well made.,"Personalized Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom"
"May 23, 2022",5,"This is a beautiful necklace! I t is much prettier when you are holding it in your hand. The attention to detail is immaculate. I have purchased a few necklaces from Ida. She is such a sweet lady! I have a feeling I'll be back for more.
Thank you, Ida!",Personalized North Star Cremation Necklace For Human Ashes • Pet Urn Necklace • Pet Memorial Jewelry •  Cremation Jewelry • Free Funnel
"May 23, 2022",5,This is a beautiful angel necklace. It truly exceeded my expectations. I will continue to order from this site.,"Personalized Guardian Angel Wing Cremation Jewelry for Ashes, Ashes Holder for Women, Urn Necklace for Ashes, Cremation Necklace"
"May 23, 2022",5,Very pleased. I recommend this urn necklace for everyone.,Personalized Butterfly Locket Urn Necklace For Human Ashes •Custom Pet Urn Memorial Jewelry • Cremation Jewelry •Free Funnel Kit
"May 23, 2022",5,Perfect embellishment for my urn necklace,Birthstone Charm Add On
"May 23, 2022",5,Beautiful as expected. Pleased with the quality of the urn and engraving was as requested. Most definitely would recommend because I was able to easily add my dad’s ashes compared to another necklace urn I’ve purchased.,Personalized Butterfly Locket Urn Necklace For Human Ashes •Custom Pet Urn Memorial Jewelry • Cremation Jewelry •Free Funnel Kit
"May 23, 2022",5,"Beautiful, arrived quickly, easy to work with.",Personalized Butterfly Locket Urn Necklace For Human Ashes •Custom Pet Urn Memorial Jewelry • Cremation Jewelry •Free Funnel Kit
"May 18, 2022",5,,Engraving Fee & Charm Plaque Tag Add On
"May 18, 2022",5,Fast shipping and quick replies.,Birthstone Charm Add On
"May 18, 2022",5,there was a small problem but the owner was fast to fix it. it's beautiful definitely worth the money. the details are amazing I got the  blue one and I'm obsessed with it.  photos do not give it justice.,Personalized Urn Necklace For Human Ashes Custom Pet Cremation Necklace Memorial Jewelry Cremation Jewelry for Pet Ashes - Free Funnel Kit
"May 18, 2022",5,,Personalized Bullet Urn Necklace For Human Ashes • Custom Pet Urn Memorial Jewelry • Cremation Jewelry • With Free Funnel Kit and Bag
"May 18, 2022",5,,"Nana Necklace Personalized With Grandkids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"May 17, 2022",5,,"Personalized Vintage Pearl Silver Gold Cremation Jewelry for Ashes, Ashes keepsake for Women, Urn Necklace for Ashes, Cremation Necklace"
"May 17, 2022",5,,Personalized Cross Cremation Jewelry for Men and Women • Urn Necklace • Ashes Necklace • With Free Funnel Kit and Bag
"May 17, 2022",5,,"Personalized Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom"
"May 17, 2022",5,,Personalized Butterfly Locket Urn Necklace For Human Ashes •Custom Pet Urn Memorial Jewelry • Cremation Jewelry •Free Funnel Kit •A57-58-136
"May 17, 2022",5,Beautiful necklace!,"Mama Necklace Personalized With Kids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"May 17, 2022",5,Accurate execution and fast shipping.,"Nana Necklace Personalized With Grandkids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"May 17, 2022",5,,Handwriting Necklace | Fingerprint Jewelry | Actual Signature Necklace | Engraved Actual Handwriting | Necklace Valentine's Day Gifts
"May 17, 2022",5,"Perfect Mother’s Day gift, and shipping was quick! Thank you for making sisters first Mother’s Day perfect.","Personalized Gemstone and Name Necklace Gift for Mom , Family Gift For Wife with Kids Name, Birthstone Necklace, Birthstone Jewelry for Her"
"May 17, 2022",5,,"Gigi Necklace Personalized With Grandkids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"May 12, 2022",5,Beautiful necklace and fast shipping! Thank you😊,"Gigi Necklace Personalized With Grandkids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"May 12, 2022",5,,Personalized Vintage Teardrop Cremation Jewelry • Custom Pet Urn Necklace Memorial Jewelry • Ashes Necklace • With Free Funnel Kit
"May 12, 2022",5,Beautiful and just the right size .,Personalized Teardrop Urn Necklace For Human Ashes •Custom Pet Urn •Memorial Necklace • Cremation Jewelry •With Free Funnel Kit
"May 12, 2022",5,,Personalized Birth Flower Necklace - Birthstone Necklace - Birth Flower Jewelry - Flower Necklace - Birthstone Jewelry -Birthday Gifts
"May 12, 2022",5,,Personalized Birth Flower Necklace - Birthstone Necklace - Birth Flower Jewelry - Flower Necklace - Birthstone Jewelry -Birthday Gifts
"May 12, 2022",5,Came super fast! Just what I was looking for as a Mother’s Day gift!,Personalized Birth Flower Necklace - Birthstone Necklace - Birth Flower Jewelry - Flower Necklace - Birthstone Jewelry -Birthday Gifts
"May 12, 2022",5,,Personalized Birth Flower Necklace - Birthstone Necklace - Birth Flower Jewelry - Flower Necklace - Birthstone Jewelry -Birthday Gifts
"May 12, 2022",5,,"Nana Necklace Personalized With Grandkids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"May 12, 2022",5,,"Gigi Necklace Personalized With Grandkids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"May 12, 2022",5,Such a great and thoughtful gift. The quality is great!,"Nana Necklace Personalized With Grandkids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"May 12, 2022",5,Such a great and thoughtful gift. The quality is great!,"Nana Necklace Personalized With Grandkids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"May 12, 2022",5,,Personalized Teardrop Urn Necklace For Human Ashes •Custom Pet Urn •Memorial Necklace • Cremation Jewelry •With Free Funnel Kit
"May 11, 2022",5,Beautiful and was the perfect thoughtful  Father’s Day gift,"Personalized Blue,Red,White Stone Cylinder Cremation Jewelry for Ashes,Ashes Holder for Men,Urn Necklace for Ashes,Cremation Necklace Dad"
"May 11, 2022",5,Beautiful and made the perfect Mother’s Day gift,Custom Crystal Urn Necklace For Human Ashes • Personalized Pet Urn Memorial Jewelry • Cremation Jewelry • With Free Funnel Kit and Bag
"May 9, 2022",5,"Chain is nice and heavy, not easily broken and the jewelry is also not light-weight. Very good quality!","Personalized Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom"
"May 9, 2022",4,,Personalized Butterfly Locket Urn Necklace For Human Ashes •Custom Pet Urn Memorial Jewelry • Cremation Jewelry •Free Funnel Kit •A57-58-136
"May 9, 2022",5,,Personalized Birth Flower Necklace - Birthstone Necklace - Birth Flower Jewelry - Flower Necklace - Birthstone Jewelry -Birthday Gifts
"May 9, 2022",5,,Personalized Birth Flower Necklace - Birthstone Necklace - Birth Flower Jewelry - Flower Necklace - Birthstone Jewelry -Birthday Gifts
"May 9, 2022",5,,"Mama Necklace Personalized With Kids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"May 8, 2022",5,,"Mama Necklace Personalized With Kids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"May 8, 2022",5,,Handwriting Necklace | Fingerprint Jewelry | Actual Signature Necklace | Engraved Actual Handwriting | Necklace Valentine's Day Gifts
"May 8, 2022",5,Beautiful gift for my mother for Mother’s Day from the grandkids. Quick shipping and great product.,"Gigi Necklace Personalized With Grandkids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"May 8, 2022",5,,"Mama Necklace Personalized With Kids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"May 8, 2022",5,Super fast shipping and exactly what I ordered and expected,Personalized Motorcycle Cremation Jewelry • Custom Urn Necklace • Memorial Jewelry • Ashes Necklace • With Free Funnel Kit and Bag
"May 8, 2022",5,Great.,"Personalized Crescent Moon Cremation Jewelry for Ashes, Ashes Holder for Men Women, Urn Necklace for Ashes, Cremation Necklace Dad Mom"
"May 8, 2022",5,Item was beautiful and came rather quickly.,Personalized Birth Flower Necklace - Birthstone Necklace - Birth Flower Jewelry - Flower Necklace - Birthstone Jewelry -Birthday Gifts
"May 8, 2022",5,"Received it just in time for Mother's Day. She love it❣️
Thank you soooo much.","Personalized Gemstone and Name Necklace Gift for Mom , Family Gift For Wife with Kids Name, Birthstone Necklace, Birthstone Jewelry for Her"
"May 8, 2022",5,This was a perfect gift for my mom for Mother’s Day. She absolutely loved it and put it on immediately!!!,"Nana Necklace Personalized With Grandkids Birth Month Birthstones Gift for Mom, Gift For Grandma Handmade Jewelry, Mother's Day Gift"
"May 4, 2022",5,"My grandma just past away in March and I wanted to do something nice for my aunt, mom and Cousins. I Found IdaMemory and fell in love with doing my grandma birth flower along with each persons birth flower! They turned out perfect and shipping was fast they each came in their own gift box! I can’t wait for everyone to open their gift.",Combine Birth Flower Necklace - Birth Flower Jewelry - Birth Flower Gift - Flower Necklace - Mother's Day Gift - Gifts For Mom
"May 4, 2022",5,"My grandma just past away in March and I wanted to do something nice for my aunt, mom and Cousins. I Found IdaMemory and fell in love with doing my grandma birth flower along with each persons birth flower! They turned out perfect and shipping was fast they each came in their own gift box! I can’t wait for everyone to open their gift.",Combine Birth Flower Necklace - Birth Flower Jewelry - Birth Flower Gift - Flower Necklace - Mother's Day Gift - Gifts For Mom
